"","obs_error","rate_of_change","replicate","sim_fisher_min","sim_log_fisher_min","regime_shift_time"
"6236",0.25,-2e-04,6236,543,462,473
"6237",0.3,-2e-04,6237,549,462,473
"6238",0,-3e-04,6238,370,369,314
"6239",0.05,-3e-04,6239,370,369,314
"6240",0.1,-3e-04,6240,370,369,314
"6241",0.15,-3e-04,6241,369,368,314
"6242",0.2,-3e-04,6242,370,368,314
"6243",0.25,-3e-04,6243,371,369,314
"6244",0.3,-3e-04,6244,371,370,314
"6245",0,-4e-04,6245,296,298,236
"6246",0.05,-4e-04,6246,295,208,236
"6247",0.1,-4e-04,6247,296,299,236
"6248",0.15,-4e-04,6248,295,303,236
"6249",0.2,-4e-04,6249,299,209,236
"6250",0.25,-4e-04,6250,298,301,236
"6251",0.3,-4e-04,6251,297,210,236
"6252",0,-5e-04,6252,234,232,189
"6253",0.05,-5e-04,6253,235,232,189
"6254",0.1,-5e-04,6254,235,232,189
"6255",0.15,-5e-04,6255,234,232,189
"6256",0.2,-5e-04,6256,237,235,189
"6257",0.25,-5e-04,6257,235,234,189
"6258",0.3,-5e-04,6258,235,233,189
"6259",0,-6e-04,6259,202,203,157
"6260",0.05,-6e-04,6260,202,203,157
"6261",0.1,-6e-04,6261,202,204,157
"6262",0.15,-6e-04,6262,202,201,157
"6263",0.2,-6e-04,6263,203,202,157
"6264",0.25,-6e-04,6264,204,206,157
"6265",0.3,-6e-04,6265,203,202,157
"6266",0,-7e-04,6266,190,106,135
"6267",0.05,-7e-04,6267,190,105,135
"6268",0.1,-7e-04,6268,190,106,135
"6269",0.15,-7e-04,6269,191,105,135
"6270",0.2,-7e-04,6270,191,105,135
"6271",0.25,-7e-04,6271,189,108,135
"6272",0.3,-7e-04,6272,190,107,135
"6273",0,-8e-04,6273,162,159,118
"6274",0.05,-8e-04,6274,162,159,118
"6275",0.1,-8e-04,6275,162,159,118
"6276",0.15,-8e-04,6276,162,159,118
"6277",0.2,-8e-04,6277,162,160,118
"6278",0.25,-8e-04,6278,162,159,118
"6279",0.3,-8e-04,6279,162,159,118
"6280",0,-9e-04,6280,157,155,105
"6281",0.05,-9e-04,6281,156,155,105
"6282",0.1,-9e-04,6282,156,155,105
"6283",0.15,-9e-04,6283,157,156,105
"6284",0.2,-9e-04,6284,156,155,105
"6285",0.25,-9e-04,6285,157,156,105
"6286",0.3,-9e-04,6286,189,154,105
"6287",0,-0.001,6287,141,73,95
"6288",0.05,-0.001,6288,141,73,95
"6289",0.1,-0.001,6289,146,73,95
"6290",0.15,-0.001,6290,139,72,95
"6291",0.2,-0.001,6291,140,73,95
"6292",0.25,-0.001,6292,140,73,95
"6293",0.3,-0.001,6293,141,71,95
"6294",0,-0.0011,6294,128,125,86
"6295",0.05,-0.0011,6295,128,125,86
"6296",0.1,-0.0011,6296,128,125,86
"6297",0.15,-0.0011,6297,128,125,86
"6298",0.2,-0.0011,6298,128,125,86
"6299",0.25,-0.0011,6299,128,124,86
"6300",0.3,-0.0011,6300,129,126,86
"6301",0,-2e-04,6301,539,462,473
"6302",0.05,-2e-04,6302,539,462,473
"6303",0.1,-2e-04,6303,539,543,473
"6304",0.15,-2e-04,6304,599,599,473
"6305",0.2,-2e-04,6305,538,462,473
"6306",0.25,-2e-04,6306,542,462,473
"6307",0.3,-2e-04,6307,546,595,473
"6308",0,-3e-04,6308,370,369,314
"6309",0.05,-3e-04,6309,370,369,314
"6310",0.1,-3e-04,6310,370,368,314
"6311",0.15,-3e-04,6311,370,368,314
"6312",0.2,-3e-04,6312,370,369,314
"6313",0.25,-3e-04,6313,370,368,314
"6314",0.3,-3e-04,6314,370,369,314
"6315",0,-4e-04,6315,296,298,236
"6316",0.05,-4e-04,6316,296,298,236
"6317",0.1,-4e-04,6317,297,208,236
"6318",0.15,-4e-04,6318,297,301,236
"6319",0.2,-4e-04,6319,297,302,236
"6320",0.25,-4e-04,6320,305,205,236
"6321",0.3,-4e-04,6321,295,296,236
"6322",0,-5e-04,6322,234,232,189
"6323",0.05,-5e-04,6323,235,232,189
"6324",0.1,-5e-04,6324,235,233,189
"6325",0.15,-5e-04,6325,235,233,189
"6326",0.2,-5e-04,6326,236,234,189
"6327",0.25,-5e-04,6327,235,233,189
"6328",0.3,-5e-04,6328,234,237,189
"6329",0,-6e-04,6329,202,203,157
"6330",0.05,-6e-04,6330,202,204,157
"6331",0.1,-6e-04,6331,202,203,157
"6332",0.15,-6e-04,6332,202,199,157
"6333",0.2,-6e-04,6333,203,204,157
"6334",0.25,-6e-04,6334,202,201,157
"6335",0.3,-6e-04,6335,202,205,157
"6336",0,-7e-04,6336,190,106,135
"6337",0.05,-7e-04,6337,190,106,135
"6338",0.1,-7e-04,6338,191,106,135
"6339",0.15,-7e-04,6339,190,105,135
"6340",0.2,-7e-04,6340,190,107,135
"6341",0.25,-7e-04,6341,190,105,135
"6342",0.3,-7e-04,6342,190,189,135
"6343",0,-8e-04,6343,162,159,118
"6344",0.05,-8e-04,6344,162,159,118
"6345",0.1,-8e-04,6345,161,159,118
"6346",0.15,-8e-04,6346,162,159,118
"6347",0.2,-8e-04,6347,162,160,118
"6348",0.25,-8e-04,6348,162,159,118
"6349",0.3,-8e-04,6349,162,160,118
"6350",0,-9e-04,6350,157,155,105
"6351",0.05,-9e-04,6351,157,155,105
"6352",0.1,-9e-04,6352,157,155,105
"6353",0.15,-9e-04,6353,157,156,105
"6354",0.2,-9e-04,6354,156,155,105
"6355",0.25,-9e-04,6355,156,75,105
"6356",0.3,-9e-04,6356,157,155,105
"6357",0,-0.001,6357,141,73,95
"6358",0.05,-0.001,6358,140,73,95
"6359",0.1,-0.001,6359,141,73,95
"6360",0.15,-0.001,6360,141,74,95
"6361",0.2,-0.001,6361,154,71,95
"6362",0.25,-0.001,6362,142,73,95
"6363",0.3,-0.001,6363,138,74,95
"6364",0,-0.0011,6364,128,125,86
"6365",0.05,-0.0011,6365,128,125,86
"6366",0.1,-0.0011,6366,128,125,86
"6367",0.15,-0.0011,6367,128,125,86
"6368",0.2,-0.0011,6368,131,128,86
"6369",0.25,-0.0011,6369,127,124,86
"6370",0.3,-0.0011,6370,129,126,86
"6371",0,-2e-04,6371,539,462,473
"6372",0.05,-2e-04,6372,539,543,473
"6373",0.1,-2e-04,6373,540,599,473
"6374",0.15,-2e-04,6374,541,462,473
"6375",0.2,-2e-04,6375,540,462,473
"6376",0.25,-2e-04,6376,541,542,473
"6377",0.3,-2e-04,6377,541,544,473
"6378",0,-3e-04,6378,370,369,314
"6379",0.05,-3e-04,6379,370,369,314
"6380",0.1,-3e-04,6380,370,369,314
"6381",0.15,-3e-04,6381,370,369,314
"6382",0.2,-3e-04,6382,370,369,314
"6383",0.25,-3e-04,6383,370,369,314
"6384",0.3,-3e-04,6384,372,370,314
"6385",0,-4e-04,6385,296,298,236
"6386",0.05,-4e-04,6386,296,212,236
"6387",0.1,-4e-04,6387,296,299,236
"6388",0.15,-4e-04,6388,296,298,236
"6389",0.2,-4e-04,6389,299,212,236
"6390",0.25,-4e-04,6390,296,298,236
"6391",0.3,-4e-04,6391,300,214,236
"6392",0,-5e-04,6392,234,232,189
"6393",0.05,-5e-04,6393,235,233,189
"6394",0.1,-5e-04,6394,235,233,189
"6395",0.15,-5e-04,6395,234,231,189
"6396",0.2,-5e-04,6396,234,231,189
"6397",0.25,-5e-04,6397,235,233,189
"6398",0.3,-5e-04,6398,233,231,189
"6399",0,-6e-04,6399,202,203,157
"6400",0.05,-6e-04,6400,203,203,157
"6401",0.1,-6e-04,6401,203,203,157
"6402",0.15,-6e-04,6402,202,203,157
"6403",0.2,-6e-04,6403,203,204,157
"6404",0.25,-6e-04,6404,204,204,157
"6405",0.3,-6e-04,6405,204,206,157
"6406",0,-7e-04,6406,190,106,135
"6407",0.05,-7e-04,6407,190,105,135
"6408",0.1,-7e-04,6408,190,106,135
"6409",0.15,-7e-04,6409,190,106,135
"6410",0.2,-7e-04,6410,192,105,135
"6411",0.25,-7e-04,6411,190,103,135
"6412",0.3,-7e-04,6412,189,107,135
"6413",0,-8e-04,6413,162,159,118
"6414",0.05,-8e-04,6414,162,159,118
"6415",0.1,-8e-04,6415,162,159,118
"6416",0.15,-8e-04,6416,162,159,118
"6417",0.2,-8e-04,6417,162,159,118
"6418",0.25,-8e-04,6418,162,159,118
"6419",0.3,-8e-04,6419,162,159,118
"6420",0,-9e-04,6420,157,155,105
"6421",0.05,-9e-04,6421,156,155,105
"6422",0.1,-9e-04,6422,156,155,105
"6423",0.15,-9e-04,6423,157,155,105
"6424",0.2,-9e-04,6424,156,154,105
"6425",0.25,-9e-04,6425,157,156,105
"6426",0.3,-9e-04,6426,157,155,105
"6427",0,-0.001,6427,141,73,95
"6428",0.05,-0.001,6428,141,73,95
"6429",0.1,-0.001,6429,140,72,95
"6430",0.15,-0.001,6430,141,73,95
"6431",0.2,-0.001,6431,145,71,95
"6432",0.25,-0.001,6432,145,72,95
"6433",0.3,-0.001,6433,139,73,95
"6434",0,-0.0011,6434,128,125,86
"6435",0.05,-0.0011,6435,128,125,86
"6436",0.1,-0.0011,6436,128,125,86
"6437",0.15,-0.0011,6437,128,125,86
"6438",0.2,-0.0011,6438,129,126,86
"6439",0.25,-0.0011,6439,128,125,86
"6440",0.3,-0.0011,6440,129,126,86
"6441",0,-2e-04,6441,539,462,473
"6442",0.05,-2e-04,6442,540,462,473
"6443",0.1,-2e-04,6443,540,462,473
"6444",0.15,-2e-04,6444,538,542,473
"6445",0.2,-2e-04,6445,539,546,473
"6446",0.25,-2e-04,6446,542,462,473
"6447",0.3,-2e-04,6447,538,462,473
"6448",0,-3e-04,6448,370,369,314
"6449",0.05,-3e-04,6449,370,369,314
"6450",0.1,-3e-04,6450,370,369,314
"6451",0.15,-3e-04,6451,370,368,314
"6452",0.2,-3e-04,6452,371,369,314
"6453",0.25,-3e-04,6453,370,369,314
"6454",0.3,-3e-04,6454,369,368,314
"6455",0,-4e-04,6455,296,298,236
"6456",0.05,-4e-04,6456,296,298,236
"6457",0.1,-4e-04,6457,295,296,236
"6458",0.15,-4e-04,6458,296,212,236
"6459",0.2,-4e-04,6459,297,300,236
"6460",0.25,-4e-04,6460,296,298,236
"6461",0.3,-4e-04,6461,297,300,236
"6462",0,-5e-04,6462,234,232,189
"6463",0.05,-5e-04,6463,235,233,189
"6464",0.1,-5e-04,6464,234,232,189
"6465",0.15,-5e-04,6465,235,233,189
"6466",0.2,-5e-04,6466,235,233,189
"6467",0.25,-5e-04,6467,235,233,189
"6468",0.3,-5e-04,6468,235,232,189
"6469",0,-6e-04,6469,202,203,157
"6470",0.05,-6e-04,6470,202,204,157
"6471",0.1,-6e-04,6471,202,204,157
"6472",0.15,-6e-04,6472,202,203,157
"6473",0.2,-6e-04,6473,203,203,157
"6474",0.25,-6e-04,6474,204,204,157
"6475",0.3,-6e-04,6475,202,202,157
"6476",0,-7e-04,6476,190,106,135
"6477",0.05,-7e-04,6477,190,106,135
"6478",0.1,-7e-04,6478,190,104,135
"6479",0.15,-7e-04,6479,190,106,135
"6480",0.2,-7e-04,6480,191,103,135
"6481",0.25,-7e-04,6481,190,107,135
"6482",0.3,-7e-04,6482,192,103,135
"6483",0,-8e-04,6483,162,159,118
"6484",0.05,-8e-04,6484,162,159,118
"6485",0.1,-8e-04,6485,162,159,118
"6486",0.15,-8e-04,6486,162,159,118
"6487",0.2,-8e-04,6487,162,159,118
"6488",0.25,-8e-04,6488,162,160,118
"6489",0.3,-8e-04,6489,163,160,118
"6490",0,-9e-04,6490,157,155,105
"6491",0.05,-9e-04,6491,157,155,105
"6492",0.1,-9e-04,6492,157,155,105
"6493",0.15,-9e-04,6493,157,156,105
"6494",0.2,-9e-04,6494,157,156,105
"6495",0.25,-9e-04,6495,156,154,105
"6496",0.3,-9e-04,6496,158,73,105
"6497",0,-0.001,6497,141,73,95
"6498",0.05,-0.001,6498,141,73,95
"6499",0.1,-0.001,6499,141,73,95
"6500",0.15,-0.001,6500,140,73,95
"6501",0.2,-0.001,6501,141,73,95
"6502",0.25,-0.001,6502,142,73,95
"6503",0.3,-0.001,6503,140,73,95
"6504",0,-0.0011,6504,128,125,86
"6505",0.05,-0.0011,6505,128,125,86
"6506",0.1,-0.0011,6506,128,125,86
"6507",0.15,-0.0011,6507,128,125,86
"6508",0.2,-0.0011,6508,128,125,86
"6509",0.25,-0.0011,6509,128,125,86
"6510",0.3,-0.0011,6510,128,125,86
"6511",0,-2e-04,6511,539,462,473
"6512",0.05,-2e-04,6512,539,462,473
"6513",0.1,-2e-04,6513,538,543,473
"6514",0.15,-2e-04,6514,537,462,473
"6515",0.2,-2e-04,6515,539,463,473
"6516",0.25,-2e-04,6516,540,543,473
"6517",0.3,-2e-04,6517,544,462,473
"6518",0,-3e-04,6518,370,369,314
"6519",0.05,-3e-04,6519,370,369,314
"6520",0.1,-3e-04,6520,370,368,314
"6521",0.15,-3e-04,6521,370,369,314
"6522",0.2,-3e-04,6522,371,369,314
"6523",0.25,-3e-04,6523,370,369,314
"6524",0.3,-3e-04,6524,370,368,314
"6525",0,-4e-04,6525,296,298,236
"6526",0.05,-4e-04,6526,296,213,236
"6527",0.1,-4e-04,6527,296,298,236
"6528",0.15,-4e-04,6528,295,297,236
"6529",0.2,-4e-04,6529,297,212,236
"6530",0.25,-4e-04,6530,295,298,236
"6531",0.3,-4e-04,6531,297,208,236
"6532",0,-5e-04,6532,234,232,189
"6533",0.05,-5e-04,6533,235,233,189
"6534",0.1,-5e-04,6534,235,233,189
"6535",0.15,-5e-04,6535,235,233,189
"6536",0.2,-5e-04,6536,235,232,189
"6537",0.25,-5e-04,6537,233,231,189
"6538",0.3,-5e-04,6538,236,235,189
"6539",0,-6e-04,6539,202,203,157
"6540",0.05,-6e-04,6540,203,203,157
"6541",0.1,-6e-04,6541,202,203,157
"6542",0.15,-6e-04,6542,202,203,157
"6543",0.2,-6e-04,6543,203,205,157
"6544",0.25,-6e-04,6544,202,199,157
"6545",0.3,-6e-04,6545,205,205,157
"6546",0,-7e-04,6546,190,106,135
"6547",0.05,-7e-04,6547,190,106,135
"6548",0.1,-7e-04,6548,190,107,135
"6549",0.15,-7e-04,6549,190,104,135
"6550",0.2,-7e-04,6550,190,105,135
"6551",0.25,-7e-04,6551,190,22,135
"6552",0.3,-7e-04,6552,191,103,135
"6553",0,-8e-04,6553,162,159,118
"6554",0.05,-8e-04,6554,162,159,118
"6555",0.1,-8e-04,6555,162,159,118
"6556",0.15,-8e-04,6556,162,159,118
"6557",0.2,-8e-04,6557,162,159,118
"6558",0.25,-8e-04,6558,162,160,118
"6559",0.3,-8e-04,6559,161,159,118
"6560",0,-9e-04,6560,157,155,105
"6561",0.05,-9e-04,6561,157,155,105
"6562",0.1,-9e-04,6562,157,155,105
"6563",0.15,-9e-04,6563,157,156,105
"6564",0.2,-9e-04,6564,156,155,105
"6565",0.25,-9e-04,6565,157,156,105
"6566",0.3,-9e-04,6566,158,75,105
"6567",0,-0.001,6567,141,73,95
"6568",0.05,-0.001,6568,141,72,95
"6569",0.1,-0.001,6569,140,73,95
"6570",0.15,-0.001,6570,150,73,95
"6571",0.2,-0.001,6571,139,74,95
"6572",0.25,-0.001,6572,140,73,95
"6573",0.3,-0.001,6573,146,71,95
"6574",0,-0.0011,6574,128,125,86
"6575",0.05,-0.0011,6575,128,125,86
"6576",0.1,-0.0011,6576,128,125,86
"6577",0.15,-0.0011,6577,128,125,86
"6578",0.2,-0.0011,6578,127,124,86
"6579",0.25,-0.0011,6579,129,126,86
"6580",0.3,-0.0011,6580,128,125,86
"6581",0,-2e-04,6581,539,462,473
"6582",0.05,-2e-04,6582,540,462,473
"6583",0.1,-2e-04,6583,539,462,473
"6584",0.15,-2e-04,6584,539,540,473
"6585",0.2,-2e-04,6585,539,543,473
"6586",0.25,-2e-04,6586,598,599,473
"6587",0.3,-2e-04,6587,539,462,473
"6588",0,-3e-04,6588,370,369,314
"6589",0.05,-3e-04,6589,370,369,314
"6590",0.1,-3e-04,6590,370,368,314
"6591",0.15,-3e-04,6591,370,368,314
"6592",0.2,-3e-04,6592,371,369,314
"6593",0.25,-3e-04,6593,371,370,314
"6594",0.3,-3e-04,6594,371,369,314
"6595",0,-4e-04,6595,296,298,236
"6596",0.05,-4e-04,6596,296,212,236
"6597",0.1,-4e-04,6597,296,299,236
"6598",0.15,-4e-04,6598,295,297,236
"6599",0.2,-4e-04,6599,295,297,236
"6600",0.25,-4e-04,6600,297,303,236
"6601",0.3,-4e-04,6601,296,297,236
"6602",0,-5e-04,6602,234,232,189
"6603",0.05,-5e-04,6603,235,232,189
"6604",0.1,-5e-04,6604,235,234,189
"6605",0.15,-5e-04,6605,235,233,189
"6606",0.2,-5e-04,6606,234,231,189
"6607",0.25,-5e-04,6607,235,234,189
"6608",0.3,-5e-04,6608,233,230,189
"6609",0,-6e-04,6609,202,203,157
"6610",0.05,-6e-04,6610,202,203,157
"6611",0.1,-6e-04,6611,202,204,157
"6612",0.15,-6e-04,6612,201,200,157
"6613",0.2,-6e-04,6613,202,200,157
"6614",0.25,-6e-04,6614,201,203,157
"6615",0.3,-6e-04,6615,202,203,157
"6616",0,-7e-04,6616,190,106,135
"6617",0.05,-7e-04,6617,190,106,135
"6618",0.1,-7e-04,6618,190,107,135
"6619",0.15,-7e-04,6619,190,102,135
"6620",0.2,-7e-04,6620,191,107,135
"6621",0.25,-7e-04,6621,191,190,135
"6622",0.3,-7e-04,6622,190,190,135
"6623",0,-8e-04,6623,162,159,118
"6624",0.05,-8e-04,6624,162,159,118
"6625",0.1,-8e-04,6625,162,159,118
"6626",0.15,-8e-04,6626,163,160,118
"6627",0.2,-8e-04,6627,163,160,118
"6628",0.25,-8e-04,6628,163,160,118
"6629",0.3,-8e-04,6629,161,158,118
"6630",0,-9e-04,6630,157,155,105
"6631",0.05,-9e-04,6631,157,155,105
"6632",0.1,-9e-04,6632,157,155,105
"6633",0.15,-9e-04,6633,157,75,105
"6634",0.2,-9e-04,6634,156,155,105
"6635",0.25,-9e-04,6635,158,21,105
"6636",0.3,-9e-04,6636,157,156,105
"6637",0,-0.001,6637,141,73,95
"6638",0.05,-0.001,6638,140,73,95
"6639",0.1,-0.001,6639,149,73,95
"6640",0.15,-0.001,6640,142,72,95
"6641",0.2,-0.001,6641,145,74,95
"6642",0.25,-0.001,6642,149,72,95
"6643",0.3,-0.001,6643,141,72,95
"6644",0,-0.0011,6644,128,125,86
"6645",0.05,-0.0011,6645,128,125,86
"6646",0.1,-0.0011,6646,128,124,86
"6647",0.15,-0.0011,6647,127,124,86
"6648",0.2,-0.0011,6648,128,125,86
"6649",0.25,-0.0011,6649,128,125,86
"6650",0.3,-0.0011,6650,129,126,86
"6651",0,-2e-04,6651,539,462,473
"6652",0.05,-2e-04,6652,539,462,473
"6653",0.1,-2e-04,6653,539,543,473
"6654",0.15,-2e-04,6654,543,462,473
"6655",0.2,-2e-04,6655,528,462,473
"6656",0.25,-2e-04,6656,543,462,473
"6657",0.3,-2e-04,6657,542,462,473
"6658",0,-3e-04,6658,370,369,314
"6659",0.05,-3e-04,6659,370,369,314
"6660",0.1,-3e-04,6660,370,369,314
"6661",0.15,-3e-04,6661,370,369,314
"6662",0.2,-3e-04,6662,370,368,314
"6663",0.25,-3e-04,6663,369,368,314
"6664",0.3,-3e-04,6664,370,368,314
"6665",0,-4e-04,6665,296,298,236
"6666",0.05,-4e-04,6666,296,299,236
"6667",0.1,-4e-04,6667,296,207,236
"6668",0.15,-4e-04,6668,296,213,236
"6669",0.2,-4e-04,6669,297,212,236
"6670",0.25,-4e-04,6670,295,208,236
"6671",0.3,-4e-04,6671,295,298,236
"6672",0,-5e-04,6672,234,232,189
"6673",0.05,-5e-04,6673,234,232,189
"6674",0.1,-5e-04,6674,235,233,189
"6675",0.15,-5e-04,6675,236,234,189
"6676",0.2,-5e-04,6676,236,234,189
"6677",0.25,-5e-04,6677,236,235,189
"6678",0.3,-5e-04,6678,236,238,189
"6679",0,-6e-04,6679,202,203,157
"6680",0.05,-6e-04,6680,203,202,157
"6681",0.1,-6e-04,6681,202,204,157
"6682",0.15,-6e-04,6682,202,201,157
"6683",0.2,-6e-04,6683,202,204,157
"6684",0.25,-6e-04,6684,203,205,157
"6685",0.3,-6e-04,6685,203,201,157
"6686",0,-7e-04,6686,190,106,135
"6687",0.05,-7e-04,6687,190,106,135
"6688",0.1,-7e-04,6688,190,105,135
"6689",0.15,-7e-04,6689,190,105,135
"6690",0.2,-7e-04,6690,190,107,135
"6691",0.25,-7e-04,6691,191,104,135
"6692",0.3,-7e-04,6692,190,189,135
"6693",0,-8e-04,6693,162,159,118
"6694",0.05,-8e-04,6694,162,159,118
"6695",0.1,-8e-04,6695,162,159,118
"6696",0.15,-8e-04,6696,162,159,118
"6697",0.2,-8e-04,6697,162,159,118
"6698",0.25,-8e-04,6698,161,159,118
"6699",0.3,-8e-04,6699,162,159,118
"6700",0,-9e-04,6700,157,155,105
"6701",0.05,-9e-04,6701,157,155,105
"6702",0.1,-9e-04,6702,157,155,105
"6703",0.15,-9e-04,6703,157,155,105
"6704",0.2,-9e-04,6704,157,156,105
"6705",0.25,-9e-04,6705,157,155,105
"6706",0.3,-9e-04,6706,157,155,105
"6707",0,-0.001,6707,141,73,95
"6708",0.05,-0.001,6708,140,73,95
"6709",0.1,-0.001,6709,151,72,95
"6710",0.15,-0.001,6710,140,73,95
"6711",0.2,-0.001,6711,142,71,95
"6712",0.25,-0.001,6712,139,71,95
"6713",0.3,-0.001,6713,147,72,95
"6714",0,-0.0011,6714,128,125,86
"6715",0.05,-0.0011,6715,128,125,86
"6716",0.1,-0.0011,6716,128,125,86
"6717",0.15,-0.0011,6717,129,126,86
"6718",0.2,-0.0011,6718,129,126,86
"6719",0.25,-0.0011,6719,128,125,86
"6720",0.3,-0.0011,6720,127,124,86
"6721",0,-2e-04,6721,539,462,473
"6722",0.05,-2e-04,6722,538,543,473
"6723",0.1,-2e-04,6723,540,545,473
"6724",0.15,-2e-04,6724,599,599,473
"6725",0.2,-2e-04,6725,541,462,473
"6726",0.25,-2e-04,6726,541,541,473
"6727",0.3,-2e-04,6727,539,544,473
"6728",0,-3e-04,6728,370,369,314
"6729",0.05,-3e-04,6729,370,368,314
"6730",0.1,-3e-04,6730,370,369,314
"6731",0.15,-3e-04,6731,370,369,314
"6732",0.2,-3e-04,6732,371,369,314
"6733",0.25,-3e-04,6733,371,370,314
"6734",0.3,-3e-04,6734,371,370,314
"6735",0,-4e-04,6735,296,298,236
"6736",0.05,-4e-04,6736,296,299,236
"6737",0.1,-4e-04,6737,297,299,236
"6738",0.15,-4e-04,6738,297,212,236
"6739",0.2,-4e-04,6739,296,301,236
"6740",0.25,-4e-04,6740,297,299,236
"6741",0.3,-4e-04,6741,299,212,236
"6742",0,-5e-04,6742,234,232,189
"6743",0.05,-5e-04,6743,234,232,189
"6744",0.1,-5e-04,6744,235,233,189
"6745",0.15,-5e-04,6745,235,233,189
"6746",0.2,-5e-04,6746,235,233,189
"6747",0.25,-5e-04,6747,235,233,189
"6748",0.3,-5e-04,6748,235,232,189
"6749",0,-6e-04,6749,202,203,157
"6750",0.05,-6e-04,6750,202,203,157
"6751",0.1,-6e-04,6751,202,201,157
"6752",0.15,-6e-04,6752,202,203,157
"6753",0.2,-6e-04,6753,201,203,157
"6754",0.25,-6e-04,6754,203,203,157
"6755",0.3,-6e-04,6755,203,201,157
"6756",0,-7e-04,6756,190,106,135
"6757",0.05,-7e-04,6757,190,106,135
"6758",0.1,-7e-04,6758,190,105,135
"6759",0.15,-7e-04,6759,190,106,135
"6760",0.2,-7e-04,6760,191,104,135
"6761",0.25,-7e-04,6761,190,107,135
"6762",0.3,-7e-04,6762,190,103,135
"6763",0,-8e-04,6763,162,159,118
"6764",0.05,-8e-04,6764,162,159,118
"6765",0.1,-8e-04,6765,162,159,118
"6766",0.15,-8e-04,6766,162,159,118
"6767",0.2,-8e-04,6767,162,159,118
"6768",0.25,-8e-04,6768,163,160,118
"6769",0.3,-8e-04,6769,162,160,118
"6770",0,-9e-04,6770,157,155,105
"6771",0.05,-9e-04,6771,157,155,105
"6772",0.1,-9e-04,6772,157,155,105
"6773",0.15,-9e-04,6773,157,155,105
"6774",0.2,-9e-04,6774,157,75,105
"6775",0.25,-9e-04,6775,157,155,105
"6776",0.3,-9e-04,6776,157,155,105
"6777",0,-0.001,6777,141,73,95
"6778",0.05,-0.001,6778,147,73,95
"6779",0.1,-0.001,6779,150,73,95
"6780",0.15,-0.001,6780,141,73,95
"6781",0.2,-0.001,6781,143,72,95
"6782",0.25,-0.001,6782,145,72,95
"6783",0.3,-0.001,6783,147,72,95
"6784",0,-0.0011,6784,128,125,86
"6785",0.05,-0.0011,6785,128,125,86
"6786",0.1,-0.0011,6786,128,125,86
"6787",0.15,-0.0011,6787,128,125,86
"6788",0.2,-0.0011,6788,129,126,86
"6789",0.25,-0.0011,6789,129,126,86
"6790",0.3,-0.0011,6790,128,125,86
"6791",0,-2e-04,6791,539,462,473
"6792",0.05,-2e-04,6792,538,462,473
"6793",0.1,-2e-04,6793,539,462,473
"6794",0.15,-2e-04,6794,541,463,473
"6795",0.2,-2e-04,6795,541,599,473
"6796",0.25,-2e-04,6796,540,544,473
"6797",0.3,-2e-04,6797,542,544,473
"6798",0,-3e-04,6798,370,369,314
"6799",0.05,-3e-04,6799,370,368,314
"6800",0.1,-3e-04,6800,370,369,314
"6801",0.15,-3e-04,6801,370,369,314
"6802",0.2,-3e-04,6802,370,368,314
"6803",0.25,-3e-04,6803,371,369,314
"6804",0.3,-3e-04,6804,370,368,314
"6805",0,-4e-04,6805,296,298,236
"6806",0.05,-4e-04,6806,296,298,236
"6807",0.1,-4e-04,6807,297,213,236
"6808",0.15,-4e-04,6808,297,207,236
"6809",0.2,-4e-04,6809,297,213,236
"6810",0.25,-4e-04,6810,295,296,236
"6811",0.3,-4e-04,6811,297,207,236
"6812",0,-5e-04,6812,234,232,189
"6813",0.05,-5e-04,6813,234,232,189
"6814",0.1,-5e-04,6814,234,232,189
"6815",0.15,-5e-04,6815,235,234,189
"6816",0.2,-5e-04,6816,235,234,189
"6817",0.25,-5e-04,6817,234,232,189
"6818",0.3,-5e-04,6818,236,239,189
"6819",0,-6e-04,6819,202,203,157
"6820",0.05,-6e-04,6820,202,203,157
"6821",0.1,-6e-04,6821,202,201,157
"6822",0.15,-6e-04,6822,202,204,157
"6823",0.2,-6e-04,6823,202,204,157
"6824",0.25,-6e-04,6824,202,200,157
"6825",0.3,-6e-04,6825,202,201,157
"6826",0,-7e-04,6826,190,106,135
"6827",0.05,-7e-04,6827,190,106,135
"6828",0.1,-7e-04,6828,190,106,135
"6829",0.15,-7e-04,6829,191,105,135
"6830",0.2,-7e-04,6830,190,104,135
"6831",0.25,-7e-04,6831,192,102,135
"6832",0.3,-7e-04,6832,190,105,135
"6833",0,-8e-04,6833,162,159,118
"6834",0.05,-8e-04,6834,162,159,118
"6835",0.1,-8e-04,6835,162,159,118
"6836",0.15,-8e-04,6836,162,159,118
"6837",0.2,-8e-04,6837,161,159,118
"6838",0.25,-8e-04,6838,162,160,118
"6839",0.3,-8e-04,6839,163,160,118
"6840",0,-9e-04,6840,157,155,105
"6841",0.05,-9e-04,6841,157,155,105
"6842",0.1,-9e-04,6842,156,155,105
"6843",0.15,-9e-04,6843,156,155,105
"6844",0.2,-9e-04,6844,156,155,105
"6845",0.25,-9e-04,6845,157,155,105
"6846",0.3,-9e-04,6846,157,155,105
"6847",0,-0.001,6847,141,73,95
"6848",0.05,-0.001,6848,140,73,95
"6849",0.1,-0.001,6849,150,72,95
"6850",0.15,-0.001,6850,140,71,95
"6851",0.2,-0.001,6851,142,73,95
"6852",0.25,-0.001,6852,140,71,95
